Time,Visitor ID,URL,Referer,Keyword,Rank,City,Country
2017-02-26 21:10:35 -0800,3391,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.com.sg/,,,Singapore,Singapore
2017-02-26 21:35:28 -0800,3392,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Jakarta,Indonesia
2017-02-26 21:36:24 -0800,3392,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Jakarta,Indonesia
2017-02-26 21:38:41 -0800,3393,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_?auto=download,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,"","",Jakarta,Indonesia
2017-02-26 23:21:50 -0800,3394,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.jo/,,,,Jordan
2017-02-26 23:22:16 -0800,3394,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.jo/,,,,Jordan
2017-02-26 23:25:40 -0800,3395,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,"","",,Jordan
2017-02-27 14:54:45 -0800,3396,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_?auto=download&campaign=weekly_digest,,"","",Izmir,Turkey
2017-02-27 15:39:02 -0800,3397,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,,"","",Corrimal,Australia
2017-02-27 18:42:30 -0800,3398,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://mail.google.com/mail/u/0/,"","",Seoul,the Republic of Korea
2017-02-27 20:30:19 -0800,3399,https://www.academia.edu/25864357/Characteristics_of_Hand_Gesture_Navigation_a_case_study_using_a_wearable_device_MYO_,,"","",Singapore,Singapore
2017-02-27 23:16:33 -0800,3400,http://www.academia.edu/7933809/Command_Controlled_Robot_for_Military_Purpose,https://www.google.co.in/,,,Mumbai,India
2017-02-28 02:32:43 -0800,3401,https://www.academia.edu/25864357/Characteristics_of_Hand_Gesture_Navigation_a_case_study_using_a_wearable_device_MYO_?auto=download&campaign=weekly_digest,,"","",,Thailand
2017-02-28 06:56:31 -0800,3402,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com/,,,Tehran,the Islamic Republic of Iran
2017-02-28 08:09:56 -0800,3403,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com.pk/,,,Islamabad,Pakistan
2017-02-28 14:51:05 -0800,3404,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,http://www.google.com/,"","",,Australia
2017-02-28 16:16:08 -0800,188,https://city.academia.edu/MithileyshSathiyanarayanan,http://yandex.ru/clck/jsredir?from=yandex.ru%3Bsearch%3Bweb%3B%3B&text=&etext=1346.JYNxleaf__SrKZ9tNzMetJI1gRoNDgtrH7mNPHQfSndiyXo2pRzPZFHE80hUUcqO.5a15f5bf4152f7963f5f6e4775986fff586d6308&uuid=&state=_BLhILn4SxNIvvL0W45KSic66uCIg23qh8iRG98qeIXmeppkgUc0YMIVJNtoWDTa6Ctl47TPu5I&data=UlNrNmk5WktYejY4cHFySjRXSWhXT3RGQ3FYLVl5RjFVajJmd1NOdkpFOEgzZ2xTOUY0NUcyU1RjMVhLMVg2T3J4RU9hblpaamdpaE5YS2RSUngzcndzOHd6R091V2tNQVFZdXlwNkhmc05STlFRTDFydTAzR1V0bXZaZDNZY1piVmVjdTdpQVd2SQ&b64e=2&sign=3e4cae0a4af7ee90b889f98359ec7915&keyno=0&cst=AiuY0DBWFJ7IXge4WdYJQULnoVAFacUfjtAkSSVXOAT64PgY6FalNOpUG1YGDC_dkndYoR7ObzFB4Ox1oiXP5JJ_hKPZ_1PayS96kuoIs0-1fyZ_-w6Tv9AcgXVpjTJs73qvDdzG_7W477otu09s1Y0uJXLCvu-J&ref=orjY4mGPRjk5boDnW0uvlrrd71vZw9kp5uQozpMtKCXI93BWaxlHTvW4kT3Js9Ns3D5ZInZJogvqK2j-tmQ6lbdUFDp_RVotbLjABtIqrZ-ex15zGUw4xLcBFivaB_zx&l10n=ru&cts=1488327141179&mc=3.28729109905,"","",Moscow,the Russian Federation
2017-02-28 16:39:25 -0800,3405,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com.sg/,,,Singapore,Singapore
2017-03-01 03:29:09 -0800,3406,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams?auto=download&campaign=weekly_digest,,"","",Saint Louis,the United States
2017-03-01 05:23:01 -0800,3407,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/search?ei=tcq2WKXiE8jT0AT_gqbABg&q=Integrated+circuit+for+UGV&oq=Integrated+circuit+for+UGV&gs_l=mobile-gws-serp.3...54910.63367.0.64180.22.21.1.0.0.0.1395.10750.4-15j3j1j1.20.0....0...1c.1.64.mobile-gws-serp..15.0.0.tg4H062vAXA,,,Ottawa,Canada
2017-03-01 05:26:35 -0800,3407,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/search?ei=tcq2WKXiE8jT0AT_gqbABg&q=Integrated+circuit+for+UGV&oq=Integrated+circuit+for+UGV&gs_l=mobile-gws-serp.3...54910.63367.0.64180.22.21.1.0.0.0.1395.10750.4-15j3j1j1.20.0....0...1c.1.64.mobile-gws-serp..15.0.0.tg4H062vAXA,,,Ottawa,Canada
2017-03-01 09:25:05 -0800,3408,http://www.academia.edu/31376669/MYO_Armband_for_Physiotherapy_Healthcare_A_Case_Study_Using_Gesture_Recognition_Application,https://www.google.com/,,,Richmond,Canada
2017-03-02 06:12:55 -0800,3409,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Ernakulam,India
2017-03-02 07:37:57 -0800,3410,http://www.academia.edu/7933809/Command_Controlled_Robot_for_Military_Purpose,https://www.google.com.hk/,,,Taiyuan,China
2017-03-02 09:27:17 -0800,188,http://www.academia.edu/download/46230885/HCI15_MYO_maps.pdf,https://scholar.google.it/,"","",Torreglia,Italy
2017-03-02 14:49:28 -0800,3411,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com.au/,,,Melbourne,Australia
2017-03-02 14:55:01 -0800,3412,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_?auto=download,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,"","",Melbourne,Australia
2017-03-02 19:10:16 -0800,3413,https://www.academia.edu/25864357/Characteristics_of_Hand_Gesture_Navigation_a_case_study_using_a_wearable_device_MYO_?auto=download&campaign=weekly_digest,,"","",Surrey,Canada
2017-03-03 04:46:01 -0800,3414,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.com/,,,,the United States
2017-03-03 04:51:42 -0800,3415,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.it/,,,Turin,Italy
2017-03-03 07:19:28 -0800,188,http://www.academia.edu/download/46230885/HCI15_MYO_maps.pdf,https://scholar.google.co.th/,"","",Bangkok,Thailand
2017-03-03 13:42:02 -0800,3376,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,,"","",Pune,India
2017-03-03 13:42:04 -0800,3376,https://www.academia.edu/23495575/Make_in_India_Robots_for_Military_Purpose,,"","",Pune,India
2017-03-04 01:35:08 -0800,3416,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.co.in/,,,,India
2017-03-05 00:09:25 -0800,3417,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com/,,,Islamabad,Pakistan
2017-03-05 12:04:14 -0800,3418,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.in/,,,,
2017-03-05 12:05:18 -0800,3418,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,"","",,
2017-03-05 17:32:09 -0800,3419,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.com.ng/,,,,Nigeria
2017-03-05 17:32:27 -0800,3420,https://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose?auto=download,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,"","",,Nigeria
2017-03-06 01:09:31 -0800,3421,https://city.academia.edu/MithileyshSathiyanarayanan,,"","",Khajeh,the Islamic Republic of Iran
2017-03-06 01:11:39 -0800,3422,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.it/,,,Brescia,Italy
2017-03-06 01:12:35 -0800,3421,https://city.academia.edu/MithileyshSathiyanarayanan,https://city.academia.edu/MithileyshSathiyanarayanan,"","",Khajeh,the Islamic Republic of Iran
2017-03-06 03:02:19 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-06 03:02:20 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-06 04:21:10 -0800,3424,https://www.academia.edu/27792971/Advance_India_Optical_Fibre_Communications,,"","",Casablanca,Morocco
2017-03-06 05:06:04 -0800,3425,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com.co/,,,Manizales,Colombia
2017-03-06 05:06:10 -0800,3426,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_?auto=download,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,"","",Manizales,Colombia
2017-03-06 12:10:55 -0800,188,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,,"","",Mountain View,the United States
2017-03-06 12:10:55 -0800,188,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,,"","",Mountain View,the United States
2017-03-06 13:48:36 -0800,3427,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.it/,,,Parabiago,Italy
2017-03-07 08:50:34 -0800,3428,https://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,,"","",,Nigeria
2017-03-07 08:55:37 -0800,3428,https://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,,"","",,Nigeria
2017-03-07 09:40:20 -0800,3429,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.sk/,,,Kosice,Slovakia
2017-03-07 16:20:05 -0800,3430,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.com.sg/,,,Singapore,Singapore
2017-03-07 16:39:43 -0800,3431,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.co.in/,,,Jakarta,Indonesia
2017-03-07 16:40:09 -0800,3432,https://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose?auto=download,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,"","",Jakarta,Indonesia
2017-03-07 16:45:49 -0800,3432,https://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose?auto=download,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,"","",Jakarta,Indonesia
2017-03-07 19:54:25 -0800,3433,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.id/,,,Bandung,Indonesia
2017-03-07 19:54:34 -0800,3434,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_?auto=download,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,"","",Bandung,Indonesia
2017-03-08 09:48:46 -0800,3435,http://www.academia.edu/23495575/Make_in_India_Robots_for_Military_Purpose,https://www.google.com/,,,Troy,the United States
2017-03-08 21:53:37 -0800,3436,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.iq/,,,Baghdad,Iraq
2017-03-08 21:55:27 -0800,3437,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_?auto=download,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,"","",Baghdad,Iraq
2017-03-09 01:10:21 -0800,3438,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.kr/,,,Anyang,the Republic of Korea
2017-03-09 05:18:13 -0800,3439,https://www.academia.edu/10206444/Dual_MCDRR_Scheduler_for_Hybrid_TDM_WDM_Optical_Networks,android-app://com.linkedin.android,"","",,Germany
2017-03-09 10:13:52 -0800,3440,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_?auto=download&campaign=weekly_digest,https://mail.google.com/mail/u/0/,"","",Piedra Buena,Argentina
2017-03-09 10:51:47 -0800,3441,https://www.academia.edu/30246644/Spherule_Diagrams_with_Graph_for_Social_Network_Visualization,https://www.google.com/,,,Hoseini,the Islamic Republic of Iran
2017-03-09 14:10:54 -0800,3442,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.uk/,,,,the United Kingdom
2017-03-09 14:14:00 -0800,3443,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_?auto=download,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,"","",,the United Kingdom
2017-03-09 20:00:54 -0800,3444,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.in/,,,Mumbai,India
2017-03-09 20:13:10 -0800,3444,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.in/,,,Mumbai,India
2017-03-10 14:23:49 -0800,3445,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com.ph/,,,Pasay,the Philippines
2017-03-11 17:43:39 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-11 17:44:04 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-11 17:54:35 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-11 17:54:49 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-11 18:11:43 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-11 18:12:03 -0800,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-11 22:47:53 -0800,3446,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,http://www.google.co.in/search?client=ms-opera-mini-android&channel=new&q=unmanned+ground+vehicle+project+report&sa=X&ved=0ahUKEwiM1_Oyr9DSAhVFSiYKHcwtByIQ1QIIUCgA&biw=360&bih=567,unmanned ground vehicle project report,,Ottawa,Canada
2017-03-13 02:05:51 -0700,3447,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,http://www.google.co.in/,"","",Hyderabad,India
2017-03-13 05:54:31 -0700,3448,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Kolkata,India
2017-03-13 05:56:26 -0700,3448,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Kolkata,India
2017-03-13 06:48:03 -0700,3449,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.in/,,,Thane,India
2017-03-13 16:12:07 -0700,3450,https://city.academia.edu/MithileyshSathiyanarayanan,https://www.google.co.in/,,,Ottawa,Canada
2017-03-13 16:15:16 -0700,3450,https://www.academia.edu/31376669/MYO_Armband_for_Physiotherapy_Healthcare_A_Case_Study_Using_Gesture_Recognition_Application,https://city.academia.edu/MithileyshSathiyanarayanan,"","",Ottawa,Canada
2017-03-14 02:36:41 -0700,3451,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com.pk/,,,Karachi,Pakistan
2017-03-14 17:12:54 -0700,3452,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com.ng/,,,,Nigeria
2017-03-14 18:17:09 -0700,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-14 18:17:10 -0700,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-15 05:05:43 -0700,188,http://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,https://www.google.co.in/,,,Gurgaon,India
2017-03-15 07:49:37 -0700,3453,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.co.in/,,,,India
2017-03-15 09:28:25 -0700,3454,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.com/,,,Yellow Springs,the United States
2017-03-15 10:13:57 -0700,3455,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.lt/,,,Oslo,Norway
2017-03-15 18:05:44 -0700,3456,http://www.academia.edu/8038284/Four_Different_Modes_to_Control_Unmanned_Ground_Vehicle_for_Military_Purpose,https://www.google.com.eg/,,,,Egypt
2017-03-16 02:59:27 -0700,3457,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.nl/,,,Enschede,the Netherlands
2017-03-16 05:42:30 -0700,3458,https://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.co.in/,,,,India
2017-03-16 10:45:18 -0700,3459,https://www.academia.edu/25864357/Characteristics_of_Hand_Gesture_Navigation_a_case_study_using_a_wearable_device_MYO_,https://www.google.com/,,,Penang,Malaysia
2017-03-16 17:37:35 -0700,3459,https://www.academia.edu/25864357/Characteristics_of_Hand_Gesture_Navigation_a_case_study_using_a_wearable_device_MYO_,https://www.google.com/,,,Penang,Malaysia
2017-03-16 18:15:43 -0700,3412,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.com.au/,,,Melbourne,Australia
2017-03-16 19:12:14 -0700,3460,http://www.academia.edu/25864357/Characteristics_of_Hand_Gesture_Navigation_a_case_study_using_a_wearable_device_MYO_,https://www.google.ca/,,,Penang,Malaysia
2017-03-18 00:26:13 -0700,188,http://www.academia.edu/download/34411794/2014011107.pdf,https://scholar.google.com/,"","",Saint Lucia,Australia
2017-03-18 00:27:46 -0700,188,http://www.academia.edu/download/34411794/2014011107.pdf,https://scholar.google.com/,"","",Saint Lucia,Australia
2017-03-18 00:28:53 -0700,188,http://www.academia.edu/download/34411950/2014010976.pdf,https://scholar.google.com/,"","",Saint Lucia,Australia
2017-03-18 00:30:21 -0700,3461,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.com/,,,Saint Lucia,Australia
2017-03-18 01:37:13 -0700,3462,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,http://cn.bing.com/search?q=unmanned+ground+vehicle+vibration&qs=n&sp=-1&pq=unmanned+ground+vehicle+vibration&sc=0-33&sk=&cvid=F156DA01321B4DF1B3FC83BB3B4D839A&first=31&FORM=PORE,"","",Beijing,China
2017-03-18 22:08:35 -0700,3463,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,,"","",Toorak,Australia
2017-03-19 05:12:17 -0700,3464,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://mg.mail.yahoo.com/neo/launch,"","",,Germany
2017-03-20 03:20:17 -0700,3465,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Jakarta,Indonesia
2017-03-20 04:29:37 -0700,3466,https://www.academia.edu/30246644/Spherule_Diagrams_with_Graph_for_Social_Network_Visualization,https://www.academia.edu/,"","",Newton,the United States
2017-03-20 23:16:58 -0700,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-20 23:17:19 -0700,3423,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,,"","",Rotherham,the United Kingdom
2017-03-21 02:53:43 -0700,3467,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Kolkata,India
2017-03-21 02:54:08 -0700,3468,https://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,"","",Kolkata,India
2017-03-21 06:30:01 -0700,188,http://www.academia.edu/download/46230885/HCI15_MYO_maps.pdf,https://scholar.google.com/,"","",Belgrade,Serbia
2017-03-21 11:16:33 -0700,188,http://www.academia.edu/download/46230885/HCI15_MYO_maps.pdf,https://scholar.google.co.uk/,"","",Kosice,Slovakia
2017-03-21 11:22:51 -0700,3469,https://city.academia.edu/MithileyshSathiyanarayanan,,"","",Kosice,Slovakia
2017-03-21 11:23:03 -0700,3469,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://city.academia.edu/MithileyshSathiyanarayanan,"","",Kosice,Slovakia
2017-03-21 11:23:28 -0700,3469,https://www.academia.edu/15166361/Map_Navigation_using_hand_gesture_recognition_a_case_study_using_MYO_Connector_on_Apple_Maps,https://city.academia.edu/MithileyshSathiyanarayanan,"","",Kosice,Slovakia
2017-03-21 11:24:10 -0700,3469,https://www.academia.edu/31376669/MYO_Armband_for_Physiotherapy_Healthcare_A_Case_Study_Using_Gesture_Recognition_Application,https://city.academia.edu/MithileyshSathiyanarayanan,"","",Kosice,Slovakia
2017-03-21 11:27:19 -0700,3469,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://city.academia.edu/MithileyshSathiyanarayanan,"","",Kosice,Slovakia
2017-03-21 11:30:26 -0700,3469,https://www.academia.edu/31376669/MYO_Armband_for_Physiotherapy_Healthcare_A_Case_Study_Using_Gesture_Recognition_Application,,"","",Kosice,Slovakia
2017-03-21 21:50:47 -0700,188,http://www.academia.edu/download/46230885/HCI15_MYO_maps.pdf,https://scholar.google.com.tw/,"","",Tainan,Taiwan
2017-03-22 03:10:27 -0700,3470,http://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,https://www.google.co.in/,,,,India
2017-03-22 11:48:40 -0700,3471,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Kundan,India
2017-03-22 14:32:07 -0700,3472,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.academia.edu/ReadingHistory,"","",Budapest,Hungary
2017-03-23 06:44:31 -0700,3473,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.it/,,,Florence,Italy
2017-03-23 10:45:41 -0700,3474,http://www.academia.edu/7933661/Gesture_Controlled_Robot_for_Military_Purpose,https://www.google.co.in/,,,Karur,India
2017-03-23 12:13:09 -0700,3475,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.in/,,,,
2017-03-24 11:52:23 -0700,3476,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.co.in/,,,Pune,India
2017-03-24 23:35:04 -0700,3477,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,,"","",Anchal,India
2017-03-25 08:32:19 -0700,3478,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,android-app://com.google.android.gm,"","",Rio De Janeiro,Brazil
2017-03-25 08:35:52 -0700,3479,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,,"","",Rio De Janeiro,Brazil
2017-03-25 08:36:57 -0700,3480,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,,"","",Rio De Janeiro,Brazil
2017-03-25 08:40:54 -0700,3478,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,android-app://com.google.android.gm,"","",Rio De Janeiro,Brazil
2017-03-25 08:40:54 -0700,3478,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,,"","",Rio De Janeiro,Brazil
2017-03-25 08:42:01 -0700,3478,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,android-app://com.google.android.gm,"","",Rio De Janeiro,Brazil
2017-03-25 08:43:44 -0700,3480,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,,"","",Rio De Janeiro,Brazil
2017-03-25 08:44:13 -0700,3481,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,"","",Rio De Janeiro,Brazil
2017-03-25 10:11:39 -0700,3482,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,https://www.google.com.co/,,,,Colombia
2017-03-25 10:13:32 -0700,3483,https://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,http://www.academia.edu/7934058/Self_Controlled_Robot_for_Military_Purpose,"","",,Colombia
2017-03-25 13:33:19 -0700,3478,https://www.academia.edu/29739975/Spherule_Diagrams_A_Matrix-based_Set_Visualization_Compared_with_Euler_diagrams,android-app://com.google.android.gm,"","",Rio De Janeiro,Brazil
2017-03-25 22:02:39 -0700,3484,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com/,,,Redlands,the United States
2017-03-25 22:05:51 -0700,3484,http://www.academia.edu/8361656/Unmanned_Ground_Vehicle_UG_thesis_,https://www.google.com/,,,Redlands,the United States
2017-03-25 22:07:45 -0700,3485,http://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_,https://www.google.co.in/,,,Aligarh,India
2017-03-25 22:44:52 -0700,3486,https://www.academia.edu/15519489/Controlling_a_Robot_Using_a_Wearable_Device_MYO_?auto=download&campaign=weekly_digest,,"","",,Jordan
